Id,reference
14548,74.050845
14549,68.718443
14550,26.203329
14551,75.271870
14552,22.076008
14553,60.797173
14554,63.486780
14555,33.986328
14556,13.798832
14557,47.432499
14558,47.813028
14559,37.814732
14560,40.759311
14561,37.498903
14562,52.263261
14563,58.613394
14564,52.594369
14565,42.103452
14566,71.290924
14567,57.242341
14568,68.681739
14569,5.123114
14570,39.391905
14571,22.375213
14572,49.612063
14573,19.076475
14574,52.718364
14575,50.689001
14576,54.901540
14577,74.109115
14578,35.577474
14579,53.665179
14580,41.942007
14581,46.002418
14582,75.785122
14583,52.970220
14584,55.272161
14585,35.490613
14586,77.851329
14587,66.261324
14588,63.856001
14589,34.879444
14590,32.272952
14591,64.046710
14592,71.429051
14593,18.399303
14594,52.301837
14595,47.276020
14596,44.408529
14597,46.468361
14598,62.004699
14599,33.890806
14600,23.965854
14601,25.626122
14602,48.277034
14603,15.289751
14604,35.485648
14605,29.708999
14606,22.236473
14607,65.113067
14608,3.154608
14609,86.090176
14610,59.590700
14611,12.330093
14612,68.081271
14613,80.305855
14614,69.898759
14615,46.589587
14616,60.218704
14617,43.138776
14618,42.607107
14619,19.184250
14620,51.150966
14621,22.180848
14622,56.979835
14623,43.091740
14624,82.060383
14625,38.137805
14626,69.627404
14627,47.473726
14628,10.008218
14629,34.645021
14630,55.795820
14631,34.168467
14632,28.950670
14633,14.690917
14634,37.638728
14635,48.950624
14636,56.425521
14637,75.618456
14638,60.981254
14639,83.991263
14640,43.399841
14641,46.125364
14642,41.499428
14643,34.576282
14644,74.928959
14645,9.995344
14646,91.020161
14647,52.663060
14648,48.230562
14649,69.851863
14650,28.085161
14651,83.486523
14652,81.120976
14653,57.593559
14654,51.224033
14655,48.918289
14656,29.182328
14657,48.794798
14658,51.656693
14659,52.740714
14660,33.443559
14661,28.453105
14662,33.522256
14663,64.934668
14664,27.256466
14665,46.462347
14666,45.324871
14667,53.227585
14668,36.721590
14669,64.562089
14670,53.228210
14671,68.802838
14672,11.041623
14673,46.027779
14674,29.357182
14675,39.841460
14676,58.505532
14677,31.776529
14678,49.912397
14679,67.369926
14680,63.081318
14681,79.400751
14682,46.920109
14683,54.723899
14684,33.576177
14685,35.821149
14686,51.559668
14687,43.370319
14688,55.205654
14689,49.564412
14690,56.296876
14691,68.690821
14692,52.730197
14693,40.917910
14694,74.931061
14695,73.475253
14696,38.082242
14697,65.384079
14698,52.467982
14699,45.364230
14700,69.765866
14701,47.770511
14702,43.375273
14703,41.669346
14704,62.503789
14705,76.847596
14706,44.471514
14707,68.109657
14708,52.479565
14709,43.866782
14710,41.961904
14711,35.394105
14712,69.878898
14713,35.641313
14714,78.073391
14715,30.349711
14716,62.655342
14717,23.392981
14718,37.841466
14719,75.569595
14720,54.574394
14721,64.653531
14722,74.515045
14723,48.939459
14724,45.854898
14725,38.319581
14726,60.094355
14727,41.729539
14728,46.250290
14729,10.869169
14730,15.680255
14731,46.240890
14732,81.982311
14733,14.225474
14734,52.664250
14735,79.236807
14736,49.647296
14737,40.509980
14738,32.316674
14739,35.697122
14740,14.638024
14741,54.359243
14742,30.527636
14743,52.154757
14744,43.090195
14745,21.200069
14746,12.213795
14747,46.229380
14748,38.211939
14749,51.017585
14750,52.978183
14751,25.133826
14752,36.471319
14753,20.691364
14754,63.363686
14755,47.521453
14756,59.959891
14757,68.653141
14758,38.061865
14759,37.358251
14760,75.316936
14761,37.279604
14762,28.569616
14763,-0.030243
14764,51.451750
14765,52.850853
14766,43.131505
14767,37.372751
14768,23.665427
14769,44.785314
14770,57.087202
14771,33.328640
14772,61.620251
14773,9.712447
14774,21.323527
14775,74.910515
14776,30.038235
14777,54.064290
14778,46.140075
14779,62.119885
14780,46.783090
14781,37.422313
14782,33.497266
14783,65.463466
14784,51.603489
14785,39.834402
14786,80.609358
14787,24.797857
14788,52.563942
14789,46.295735
14790,82.879516
14791,45.633480
14792,37.121371
14793,43.469377
14794,70.545054
14795,43.210387
14796,29.859802
14797,52.089375
14798,75.957472
14799,14.282959
14800,43.971983
14801,77.323813
14802,19.673361
14803,51.561870
14804,51.046756
14805,58.281864
14806,44.375277
14807,48.667510
14808,28.502469
14809,59.925069
14810,53.881041
14811,31.128074
14812,25.372407
14813,88.460796
14814,31.907064
14815,30.429780
14816,40.167089
14817,55.688512
14818,28.399107
14819,64.352569
14820,23.023765
14821,47.316863
14822,46.275395
14823,59.730879
14824,25.182343
14825,27.298200
14826,48.649788
14827,41.186907
14828,13.765116
14829,39.950502
14830,68.466307
14831,24.354364
14832,85.425811
14833,78.509370
14834,8.796595
14835,28.194951
14836,52.943792
14837,30.845750
14838,38.167741
14839,74.413382
14840,29.291974
14841,11.572044
14842,47.738165
14843,45.082268
14844,79.291436
14845,75.975807
14846,61.365724
14847,51.745060
14848,35.617625
14849,57.739015
14850,59.875459
14851,55.831531
14852,83.771466
14853,47.141263
14854,53.789611
14855,38.903553
14856,56.633025
14857,54.368720
14858,11.550175
14859,54.680473
14860,22.261304
14861,16.016350
14862,6.859184
14863,46.871499
14864,24.040717
14865,66.058146
14866,46.715997
14867,28.808003
14868,27.656169
14869,68.309540
14870,57.847328
14871,48.518829
14872,63.513641
14873,35.008125
14874,48.120746
14875,44.486536
14876,52.366882
14877,10.872230
14878,51.490755
14879,60.702082
14880,45.890256
14881,54.429411
14882,34.548138
14883,58.718643
14884,69.132923
14885,9.155508
14886,37.229094
14887,43.969886
14888,32.086520
14889,58.757374
14890,37.125553
14891,43.816602
14892,48.276543
14893,55.763401
14894,66.031472
14895,14.635216
14896,37.908918
14897,60.672130
14898,23.302214
14899,61.549775
14900,4.181038
14901,74.590785
14902,13.765528
14903,7.492847
14904,60.758248
14905,57.750244
14906,41.092491
14907,60.636243
14908,73.903360
14909,73.248170
14910,47.085099
14911,32.911483
14912,89.080333
14913,53.230318
14914,26.831056
14915,39.315711
14916,9.347495
14917,49.603824
14918,31.835795
14919,35.198296
14920,37.991619
14921,43.821504
14922,56.389803
14923,57.833187
14924,33.697221
14925,69.126945
14926,78.184029
14927,26.689071
14928,45.650524
14929,5.873972
14930,23.835494
14931,42.449559
14932,40.480195
14933,37.051405
14934,30.043216
14935,11.656929
14936,41.073825
14937,51.131531
14938,60.745108
14939,36.643857
14940,28.848081
14941,34.950209
14942,50.237623
14943,35.633486
14944,51.547449
14945,61.952510
14946,15.583804
14947,85.002464
14948,29.171119
14949,53.054013
14950,72.762291
14951,92.787932
14952,36.503609
14953,29.321384
14954,47.483949
14955,39.606868
14956,36.227885
14957,37.500424
14958,78.373147
14959,45.820297
14960,30.508429
14961,22.146294
14962,54.727727
14963,58.810990
14964,9.690390
14965,51.990781
14966,42.115083
14967,35.486442
14968,88.860377
14969,43.778250
14970,44.193390
14971,34.960405
14972,63.767812
14973,45.258368
14974,31.792490
14975,36.225665
14976,40.499093
14977,31.490586
14978,41.735276
14979,62.097276
14980,11.658267
14981,50.088768
14982,37.953441
14983,61.597889
14984,38.719500
14985,51.251645
14986,29.224853
14987,54.662746
14988,51.567132
14989,55.766869
14990,39.408346
14991,39.404540
14992,30.950641
14993,54.396313
14994,73.014036
14995,9.855789
14996,36.300640
14997,43.909100
14998,72.922791
14999,70.672726
15000,86.609931
15001,15.284745
15002,50.564817
15003,51.088645
15004,49.337662
15005,64.107719
15006,37.784649
15007,42.930107
15008,54.811457
15009,39.330005
15010,50.538773
15011,42.571480
15012,69.039336
15013,31.289886
15014,38.698343
15015,85.381286
15016,37.140987
15017,60.922480
15018,25.800026
15019,47.868426
15020,79.442284
15021,32.343219
15022,5.546711
15023,41.026564
15024,26.116618
15025,29.121294
15026,50.477918
15027,33.340478
15028,45.799873
15029,69.769063
15030,61.924376
15031,59.114259
15032,56.813552
15033,25.041937
15034,37.741440
15035,51.864878
15036,63.471156
15037,28.731183
15038,68.592639
15039,28.193219
15040,58.586181
15041,78.489360
15042,65.521198
15043,14.909479
15044,57.542887
15045,45.042937
15046,19.183730
15047,74.940074
15048,50.406878
15049,35.479669
15050,11.835245
15051,42.718518
15052,9.255946
15053,63.953088
15054,43.445181
15055,21.309404
15056,64.129417
15057,27.003739
15058,23.412165
15059,39.953786
15060,48.360711
15061,45.517041
15062,71.107491
15063,27.932215
15064,36.023115
15065,53.609748
15066,42.106561
15067,54.641399
15068,72.107830
15069,49.443266
15070,44.603597
15071,27.008005
15072,37.102167
15073,45.229669
15074,54.922325
15075,62.385187
15076,10.573684
15077,78.806953
15078,13.942157
15079,79.534828
15080,72.541749
15081,55.265850
15082,54.766966
15083,49.084885
15084,50.505320
15085,33.936757
15086,39.966368
15087,42.151774
15088,37.115649
15089,31.496083
15090,50.505058
15091,46.380876
15092,73.503295
15093,30.165888
15094,66.905969
15095,46.567121
15096,51.856420
15097,11.181771
15098,23.397753
15099,55.910731
15100,10.903545
15101,21.375361
15102,36.162300
15103,24.294329
15104,11.453478
15105,57.327107
15106,32.739886
15107,30.464130
15108,67.118330
15109,47.324013
15110,37.368868
15111,37.857257
15112,49.566224
15113,33.971998
15114,50.215198
15115,53.322282
15116,80.542564
15117,37.158876
15118,25.643590
15119,48.843981
15120,26.890905
15121,85.704075
15122,64.993696
15123,36.081339
15124,63.362654
15125,75.118598
15126,-7.929189
15127,53.274044
15128,37.628802
15129,10.267098
15130,29.062300
15131,6.769844
15132,79.314569
15133,72.476620
15134,51.883712
15135,20.848064
15136,29.198709
15137,66.918645
15138,46.081017
15139,66.985724
15140,62.310361
15141,52.311338
15142,47.861552
15143,27.395495
15144,82.658052
15145,74.964769
15146,87.025416
15147,84.202414
15148,48.312307
15149,39.146354
15150,52.986068
15151,84.195628
15152,86.977009
15153,40.844414
15154,19.065125
15155,31.520917
15156,70.663072
15157,32.899499
15158,21.228714
15159,32.655709
15160,59.612132
15161,51.324817
15162,55.097140
15163,63.027962
15164,72.888885
15165,37.534162
15166,49.481351
15167,21.224670
15168,25.972560
15169,38.399787
15170,52.801719
15171,52.703177
15172,6.177232
15173,16.836136
15174,57.736436
15175,43.626422
15176,14.229048
15177,25.206893
15178,38.849543
15179,57.064402
15180,40.572648
15181,60.243629
15182,23.399092
15183,32.950542
15184,10.673479
15185,55.889404
15186,52.686610
15187,55.695282
15188,80.262202
15189,33.391869
15190,34.118261
15191,21.454674
15192,78.874182
15193,12.655307
15194,15.376831
15195,56.442599
15196,60.296724
15197,75.929871
15198,61.734462
15199,11.212754
15200,84.923321
15201,41.646937
15202,52.315961
15203,51.056224
15204,37.692631
15205,19.708583
15206,62.316094
15207,15.932793
15208,81.361202
15209,87.335896
15210,13.164975
15211,85.621888
15212,64.085684
15213,70.957453
15214,63.387457
15215,36.462882
15216,30.535103
15217,54.524990
15218,2.106338
15219,55.884766
15220,77.208862
15221,21.992504
15222,66.192004
15223,70.832681
15224,37.358422
15225,81.306012
15226,10.648306
15227,14.712473
15228,59.146323
15229,40.531073
15230,53.507029
15231,50.270294
15232,66.980083
15233,40.039087
15234,61.886547
15235,37.483360
15236,89.303349
15237,36.054783
15238,81.932648
15239,52.014932
15240,80.767031
15241,59.871168
15242,35.526146
15243,90.201579
15244,87.824840
15245,12.547183
15246,62.987064
15247,4.326333
15248,74.154080
15249,52.548735
15250,41.484945
15251,91.165280
15252,71.522457
15253,60.340764
15254,37.387023
15255,37.295396
15256,63.394329
15257,45.075229
15258,58.865054
15259,78.332816
15260,30.930511
15261,13.550065
15262,74.507359
15263,45.370245
15264,83.828903
15265,69.374223
15266,64.670206
15267,57.085513
15268,13.122048
15269,39.340939
15270,35.291007
15271,26.800643
15272,51.267215
15273,22.948437
15274,52.980919
15275,79.574594
15276,55.940255
15277,28.696989
15278,24.872511
15279,28.419264
15280,3.288761
15281,45.765587
15282,64.534366
15283,18.294436
15284,39.305560
15285,60.639035
15286,57.012345
15287,28.413497
15288,3.849615
15289,66.916884
15290,58.565659
15291,58.826685
15292,60.983387
15293,77.811167
15294,25.225449
15295,76.180747
15296,37.181315
15297,54.814800
15298,74.748581
15299,75.729956
15300,58.887927
15301,66.263188
15302,53.405103
15303,61.463773
15304,69.749796
15305,80.211837
15306,38.448303
15307,3.620712
15308,32.161654
15309,41.964627
15310,51.215021
15311,23.828903
15312,62.266550
15313,64.121251
15314,58.918434
15315,46.052853
15316,28.994855
15317,37.317354
15318,52.911284
15319,78.511841
15320,9.949438
15321,84.853242
15322,41.968865
15323,56.975835
15324,51.708027
15325,43.890079
15326,73.243093
15327,63.682071
15328,61.097701
15329,65.655987
15330,36.922497
15331,50.333009
15332,38.003279
15333,72.539024
15334,35.227668
15335,14.364641
15336,34.647302
15337,28.060181
15338,34.191073
15339,23.474257
15340,30.283200
15341,54.979862
15342,57.453869
15343,35.795674
15344,84.743876
15345,47.379732
15346,31.726059
15347,49.537235
15348,9.190270
15349,30.626245
15350,87.822835
15351,30.112026
15352,17.317909
15353,20.903549
15354,10.719734
15355,44.759473
15356,34.943913
15357,39.552130
15358,72.381856
15359,49.266841
15360,14.360972
15361,9.978149
15362,55.753524
15363,4.604719
15364,20.120359
15365,45.151734
15366,19.287414
15367,52.562278
15368,-0.290270
15369,56.277551
15370,53.172407
15371,53.463343
15372,64.073070
15373,11.569432
15374,43.742777
15375,21.401607
15376,43.621431
15377,62.686112
15378,58.216801
15379,70.334619
15380,13.061851
15381,81.884672
15382,33.569524
15383,36.722368
15384,70.649415
15385,72.689401
15386,38.418063
15387,15.041485
15388,58.946489
15389,60.349450
15390,37.954440
15391,55.101713
15392,50.537721
15393,58.788975
15394,35.424085
15395,66.373178
15396,48.233860
15397,56.648148
15398,33.548764
15399,52.479441
15400,23.035937
15401,46.276328
15402,82.275171
15403,31.004355
15404,50.378513
15405,54.449787
15406,58.329742
15407,52.102791
15408,27.098062
15409,59.167329
15410,41.936133
15411,42.907091
15412,47.803678
15413,70.876282
15414,76.995684
15415,17.277810
15416,41.661838
15417,58.945900
15418,40.060130
15419,32.692276
15420,31.870701
15421,26.854156
15422,63.708836
15423,57.388221
15424,26.257529
15425,62.371487
15426,69.252249
15427,32.826562
15428,64.336072
15429,86.417446
15430,38.776435
15431,55.132544
15432,37.445460
15433,16.938176
15434,19.838044
15435,46.129469
15436,37.369943
15437,58.232884
15438,83.390556
15439,47.651903
15440,34.197141
15441,86.225896
15442,85.202512
15443,51.907165
15444,41.814182
15445,81.339160
15446,53.991671
15447,62.671660
15448,24.141851
15449,20.436278
15450,82.052147
15451,61.301914
15452,30.305602
15453,77.835328
15454,53.194575
15455,41.184004
15456,71.831111
15457,64.779490
15458,52.409248
15459,34.221658
15460,19.872868
15461,2.895374
15462,35.295808
15463,35.581600
15464,54.004118
15465,87.513561
15466,61.661677
15467,10.087432
15468,86.846792
15469,83.019575
15470,33.776265
15471,61.611591
15472,41.071001
15473,49.932723
15474,57.183922
15475,82.036718
15476,47.453382
15477,37.724968
15478,27.719171
15479,42.449761
15480,14.188971
15481,45.045238
15482,58.070693
15483,59.898119
15484,11.130936
15485,4.884393
15486,31.967595
15487,35.153939
15488,39.448295
15489,58.133236
15490,41.898940
15491,77.548818
15492,38.463894
15493,38.664638
15494,25.613386
15495,36.315869
15496,30.373432
15497,47.097647
15498,49.810435
15499,11.610672
15500,20.593898
15501,42.144452
15502,50.271965
15503,18.595097
15504,32.676290
15505,1.808244
15506,27.212372
15507,87.747833
15508,31.293949
15509,33.434700
15510,79.821028
15511,16.346345
15512,59.973034
15513,51.306465
15514,7.417435
15515,69.907141
15516,43.519677
15517,72.857199
15518,40.530387
15519,37.272183
15520,33.376805
15521,81.591663
15522,29.284115
15523,53.693098
15524,46.138533
15525,48.108828
15526,23.649091
15527,76.435994
15528,36.386038
15529,75.985023
15530,62.662006
15531,69.321878
15532,27.038326
15533,90.074641
15534,7.503035
15535,52.877761
15536,38.976680
15537,33.929773
15538,46.225007
15539,44.911202
15540,44.600215
15541,7.620663
15542,59.778622
15543,75.956902
15544,54.828492
15545,42.194921
15546,44.645872
15547,22.342361
15548,42.945658
15549,26.339703
15550,14.661383
15551,46.412661
15552,18.123254
15553,55.953890
15554,101.019966
15555,71.360305
15556,20.267080
15557,25.738905
15558,75.667758
15559,48.914314
15560,64.201043
15561,30.709622
15562,72.039830
15563,34.130445
15564,70.055185
15565,21.489810
15566,77.786574
15567,3.564055
15568,85.763439
15569,50.165372
15570,43.096766
15571,15.481752
15572,16.395930
15573,78.054822
15574,61.139668
15575,59.060819
15576,50.146332
15577,8.543051
15578,19.763539
15579,40.992316
15580,54.134134
15581,81.849940
15582,41.377951
15583,78.137593
15584,49.716606
15585,36.788799
15586,50.990820
15587,28.626913
15588,55.962319
15589,36.179581
15590,81.436702
15591,3.603148
15592,66.982455
15593,81.768038
15594,26.649669
15595,39.833424
15596,28.102978
15597,34.402918
15598,24.792514
15599,46.116599
15600,34.060233
15601,33.273100
15602,28.908705
15603,35.408779
15604,79.464353
15605,41.485506
15606,11.692184
15607,48.628744
15608,80.745910
15609,40.742622
15610,87.419602
15611,69.298349
15612,43.299310
15613,57.027984
15614,54.495616
15615,60.743944
15616,32.120802
15617,30.682101
15618,4.265881
15619,35.037456
15620,16.138420
15621,63.182482
15622,40.416734
15623,51.632251
15624,59.459626
15625,17.207573
15626,86.212307
15627,67.110720
15628,30.416454
15629,40.018532
15630,37.803549
15631,79.967414
15632,32.960385
15633,33.727941
15634,5.481836
15635,30.093187
15636,63.601782
15637,60.181336
15638,56.781487
15639,29.184235
15640,38.702957
15641,23.150351
15642,56.699710
15643,19.000341
15644,9.027628
15645,72.804702
15646,46.838806
15647,5.767010
15648,44.339769
15649,10.987516
15650,29.770961
15651,58.756262
15652,50.528965
15653,83.634582
15654,7.958630
15655,13.242270
15656,43.240443
15657,49.589687
15658,41.289043
15659,68.264920
15660,78.004952
15661,54.694968
15662,39.595827
15663,60.611319
15664,40.567415
15665,46.614207
15666,61.863120
15667,60.889574
15668,43.730769
15669,87.926622
15670,26.335637
15671,51.237964
15672,86.598710
15673,80.496792
15674,79.871292
15675,46.406235
15676,59.039159
15677,33.492407
15678,51.978982
15679,33.962841
15680,28.189584
15681,82.298078
15682,19.067570
15683,64.896855
15684,14.419680
15685,69.461706
15686,76.935782
15687,24.542463
15688,60.549435
15689,29.525420
15690,27.767209
15691,30.830579
15692,34.248033
15693,40.563705
15694,38.927155
15695,48.192201
15696,27.775421
15697,80.394469
15698,77.804589
15699,67.611530
15700,60.134645
15701,57.724871
15702,38.458639
15703,80.436239
15704,48.781930
15705,29.768937
15706,13.315277
15707,57.285823
15708,7.101329
15709,56.797854
15710,39.275490
15711,22.974757
15712,35.787755
15713,5.359332
15714,36.342823
15715,6.981259
15716,68.817206
15717,51.869609
15718,56.783532
15719,66.217104
15720,48.183160
15721,14.997800
15722,37.183490
15723,51.883146
15724,39.003908
15725,18.773759
15726,35.127509
15727,34.744897
15728,49.878826
15729,72.898372
15730,47.214569
15731,46.831731
15732,35.119513
15733,45.914143
15734,30.873897
15735,54.825886
15736,57.074792
15737,62.354839
15738,43.063927
15739,63.795677
15740,54.449792
15741,39.571027
15742,15.782924
15743,41.820493
15744,51.710440
15745,36.109666
15746,78.232397
15747,32.551893
15748,78.084401
15749,78.450121
15750,33.202808
15751,41.337254
15752,45.090564
15753,39.137783
15754,42.745404
15755,32.441542
15756,77.913553
15757,52.033691
15758,44.814745
15759,80.225230
15760,55.514192
15761,43.089171
15762,45.826822
15763,41.104774
15764,34.434202
15765,44.732885
15766,55.845425
15767,42.289488
15768,70.649730
15769,64.868173
15770,39.319712
15771,59.559424
15772,46.520728
15773,57.918230
15774,55.993686
15775,76.692026
15776,44.723659
15777,43.327736
15778,37.916928
15779,90.411496
15780,59.447576
15781,44.853928
15782,59.053450
15783,27.642935
15784,15.992684
15785,74.151428
15786,51.041782
15787,41.701035
15788,51.008446
15789,27.644550
15790,30.402641
15791,48.956450
15792,37.959643
15793,65.177698
15794,28.466681
15795,11.904250
15796,62.394106
15797,39.203969
15798,50.286659
15799,47.176524
15800,34.964486
15801,38.783193
15802,77.684711
15803,45.260165
15804,82.177276
15805,50.263914
15806,13.555066
15807,42.921594
15808,50.247742
15809,16.781805
15810,19.737430
15811,59.873925
15812,82.326148
15813,49.553289
15814,61.259923
15815,44.235951
15816,34.005737
15817,32.698104
15818,8.896424
15819,61.585947
15820,59.198449
15821,52.515358
15822,40.027763
15823,36.920139
15824,35.442504
15825,40.124067
15826,53.800101
15827,64.832038
15828,46.885770
15829,32.335135
15830,47.927105
15831,46.989954
15832,55.515994
15833,40.478927
15834,38.456666
15835,12.621250
15836,26.820378
15837,36.590585
15838,76.734322
15839,76.802896
15840,75.841057
15841,8.761879
15842,40.116890
15843,89.381751
15844,41.189334
15845,52.445732
15846,39.301218
15847,80.916460
15848,32.678335
15849,86.916652
15850,38.544592
15851,42.863798
15852,43.322198
15853,30.191619
15854,7.285323
15855,46.639026
15856,25.968287
15857,71.950175
15858,20.585609
15859,48.204836
15860,47.155659
15861,29.289893
15862,100.116995
15863,19.644993
15864,40.585719
15865,57.247278
15866,59.180999
15867,49.157972
15868,33.866434
15869,43.843932
15870,37.717670
15871,58.749968
15872,42.492286
15873,43.397507
15874,73.797489
15875,31.898996
15876,30.430747
15877,7.379322
15878,81.881292
15879,23.021299
15880,32.390746
15881,34.702170
15882,27.848688
15883,64.135119
15884,49.467474
15885,56.565662
15886,78.053744
15887,26.353214
15888,40.452384
15889,38.815378
15890,43.050170
15891,44.213496
15892,71.038689
15893,0.276312
15894,65.596610
15895,44.114272
15896,59.172507
15897,25.898381
15898,30.441449
15899,33.451091
15900,44.526491
15901,86.892391
15902,71.597114
15903,29.471864
15904,87.063590
15905,74.655083
15906,60.039019
15907,41.948537
15908,10.541128
15909,12.871423
15910,51.382095
15911,34.239630
15912,31.764590
15913,33.360384
15914,40.693745
15915,64.506796
15916,57.245560
15917,81.840163
15918,40.779475
15919,68.363000
15920,50.393161
15921,15.774179
15922,51.050959
15923,64.299320
15924,34.813067
15925,6.011629
15926,34.092180
15927,79.825108
15928,54.881929
15929,83.733772
15930,24.205691
15931,41.810593
15932,33.380439
15933,45.301195
15934,31.468245
15935,8.025749
15936,55.280992
15937,55.512393
15938,34.305554
15939,75.752291
15940,54.380457
15941,34.889747
15942,49.808453
15943,31.526034
15944,29.241916
15945,33.608266
15946,33.326326
15947,75.004574
15948,72.752265
15949,3.084056
15950,77.128926
15951,59.063172
15952,52.799415
15953,55.863968
15954,69.250596
15955,60.925864
15956,34.541991
15957,49.815915
15958,43.462696
15959,70.021483
15960,21.434309
15961,6.222888
15962,47.879384
15963,41.060813
15964,39.570243
15965,56.257420
15966,11.108617
15967,58.763941
15968,42.690594
15969,40.261970
15970,7.969994
15971,61.729123
15972,80.766819
15973,24.165680
15974,59.825672
15975,40.099907
15976,75.215013
15977,51.355514
15978,43.957100
15979,41.765533
15980,35.826423
15981,26.322997
15982,43.075716
15983,18.413765
15984,64.375649
15985,89.767124
15986,87.325521
15987,12.308140
15988,34.391145
15989,74.728655
15990,70.017113
15991,39.951335
15992,30.981288
15993,35.630291
15994,28.683305
15995,35.666894
15996,56.014452
15997,33.780728
15998,51.471607
15999,50.445543
16000,41.972260
16001,33.859866
16002,34.976017
16003,36.881594
16004,51.122276
16005,35.087324
16006,43.359845
16007,22.549290
16008,66.352522
16009,48.771524
16010,34.410199
16011,23.863417
16012,73.843684
16013,52.140864
16014,49.744007
16015,13.412056
16016,40.418656
16017,79.161465
16018,37.090287
16019,76.669976
16020,60.518773
16021,65.868383
16022,38.434293
16023,3.758898
16024,36.823172
16025,30.007821
16026,33.850222
16027,43.511138
16028,20.694068
16029,18.600682
16030,61.326362
16031,67.030674
16032,49.433753
16033,44.555605
16034,25.811983
16035,42.010896
16036,17.332269
16037,49.787897
16038,61.964987
16039,44.422142
16040,42.623832
16041,53.990190
16042,54.236158
16043,51.479440
16044,22.288891
16045,82.240374
16046,47.014311
16047,48.748602
16048,82.691649
16049,9.364300
16050,43.299386
16051,45.593169
16052,26.818088
16053,34.021533
16054,31.016755
16055,2.764178
16056,54.617546
16057,65.798075
16058,51.009262
16059,73.978332
16060,29.227038
16061,72.726640
16062,59.243127
16063,34.346214
16064,33.291787
16065,76.178971
16066,60.044317
16067,49.999633
16068,41.983821
16069,34.218320
16070,55.922202
16071,78.894138
16072,54.403817
16073,37.143174
16074,36.014197
16075,38.422475
16076,32.935398
16077,83.004941
16078,50.415906
16079,9.089534
16080,49.164525
16081,40.148711
16082,85.667421
16083,28.751464
16084,11.063934
16085,84.684623
16086,9.207523
16087,34.474107
16088,20.622368
16089,50.840820
16090,25.257557
16091,11.661556
16092,18.831335
16093,67.620294
16094,44.468528
16095,49.250755
16096,82.447186
16097,73.425033
16098,50.573008
16099,43.711366
16100,56.046978
16101,66.824624
16102,75.491418
16103,48.037752
16104,35.914980
16105,48.310049
16106,27.917485
16107,32.313780
16108,74.087981
16109,30.426224
16110,52.600412
16111,11.469179
16112,47.140956
16113,51.997716
16114,27.467909
16115,22.860798
16116,66.162158
16117,30.102952
16118,62.697795
16119,47.272470
16120,76.246789
16121,91.770171
16122,28.427760
16123,25.564858
16124,53.253242
16125,67.994426
16126,49.946453
16127,28.861326
16128,51.062208
16129,25.434767
16130,48.372880
16131,39.701415
16132,39.342141
16133,53.942919
16134,70.313534
16135,43.703117
16136,13.106721
16137,67.288826
16138,85.882540
16139,37.540195
16140,13.442548
16141,48.090278
16142,41.522981
16143,77.833383
16144,89.920623
16145,53.808164
16146,45.966844
16147,66.384018
16148,8.469847
16149,29.828493
16150,3.153790
16151,22.109937
16152,49.022481
16153,48.772796
16154,24.153581
16155,14.341479
16156,77.581937
16157,19.744505
16158,80.704754
16159,65.326057
16160,52.525377
16161,42.380883
16162,70.863127
16163,62.499469
16164,38.230142
16165,39.376472
16166,46.551952
16167,37.397110
16168,56.745172
16169,23.190436
16170,40.283582
16171,59.054064
16172,20.772682
16173,84.801203
16174,50.010685
16175,29.504120
16176,68.176215
16177,38.958064
16178,49.042253
16179,71.817362
16180,36.318402
16181,81.105470
16182,38.077254
16183,21.946118
16184,49.624958
16185,12.378658
16186,49.903127
16187,40.139163
16188,83.652032
16189,39.663163
16190,46.382772
16191,77.224268
16192,39.811577
16193,70.626223
16194,60.681365
16195,56.871017
16196,9.913192
16197,75.448159
16198,66.529370
16199,41.753732
16200,68.334028
16201,46.327267
16202,36.714059
16203,59.663523
16204,79.332078
16205,47.005942
16206,74.918677
16207,34.178537
16208,35.274793
16209,73.512010
16210,17.376360
16211,39.589239
16212,42.210685
16213,29.013901
16214,48.912247
16215,29.551905
16216,56.091854
16217,46.366837
16218,87.230445
16219,64.725689
16220,38.051318
16221,48.954490
16222,-11.172890
16223,48.832479
16224,24.132978
16225,12.088245
16226,17.708291
16227,38.049387
16228,39.744296
16229,17.464736
16230,64.275451
16231,72.830482
16232,55.966659
16233,41.466129
16234,73.221092
16235,30.287981
16236,42.566455
16237,77.189535
16238,26.911164
16239,84.642530
16240,13.051254
16241,47.968307
16242,38.069373
16243,48.870201
16244,5.964756
16245,58.586858
16246,54.367510
16247,82.430273
16248,83.264051
16249,11.478594
16250,70.848247
16251,84.030293
16252,16.222373
16253,53.664630
16254,26.658927
16255,83.227518
16256,46.151787
16257,25.252455
16258,45.976003
16259,40.172521
16260,38.714651
16261,33.301400
16262,42.103438
16263,3.181024
16264,74.679050
16265,66.643388
16266,23.803559
16267,19.852253
16268,46.838849
16269,77.524405
16270,34.283820
16271,10.527612
16272,57.728745
16273,37.866296
16274,48.548760
16275,27.599647
16276,64.386567
16277,60.729678
16278,50.898160
16279,88.629098
16280,85.677694
16281,9.693090
16282,78.270788
16283,45.471204
16284,27.854079
16285,37.903624
16286,61.526987
16287,54.761960
16288,85.078191
16289,68.956297
16290,15.432176
16291,44.638790
16292,8.868085
16293,57.178375
16294,62.752508
16295,27.894644
